Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,ylabel
1,Famine,0,139,219,219,80,57.0898,0
1,Famine,0,139,179,179,99,262.0386,0
1,Famine,0,199,179,179,99,117.7763,0
1,Hurricane,1,80,99,99,139,229.5441,1
1,Famine,1,298,199,199,298,498.2622,0
2,Flood,0,139,199,318,99,324.0096,2
1,Famine,0,139,219,219,80,210.5718,1
1,Flood,0,99,139,139,99,88.8623,2
1,Famine,0,139,139,139,119,264.3449,0
1,Famine,0,179,80,80,99,163.8063,1
1,Famine,0,278,239,239,219,98.6332,0
1,Famine,0,99,80,80,239,1210.1407,0
2,Hurricane,1,119,219,318,179,278.0112,0
3,Famine,1,99,99,278,99,276.0783,1
1,Hurricane,1,99,139,139,99,199.6246,0
2,Famine,1,258,239,338,179,195.075,1
1,Famine,0,99,338,338,159,205.8476,0
1,Famine,0,119,80,80,139,154.0203,0
1,Famine,1,139,139,139,80,867.0066,1
1,Hurricane,0,219,99,99,238,228.0197,0
1,Famine,0,179,219,219,80,421.4748,0
1,Famine,1,339,179,179,379,84.0729,1
1,Flood,1,179,199,199,199,105.6705,2
1,Flood,1,99,179,179,119,147.4491,2
1,Famine,0,80,179,179,179,167.5381,0
1,Famine,1,80,219,219,99,497.0362,1
1,Famine,0,159,139,139,179,224.8077,0
1,Flood,1,0,99,99,199,0,2
1,Famine,0,119,99,99,99,170.6173,1
1,Hurricane,0,239,219,219,338,152.1849,1
2,Flood,0,80,80,219,179,162.0008,2
1,Flood,0,179,139,139,100,175.1207,2
1,Famine,0,0,99,99,80,0,0
1,Famine,0,139,20,20,239,152.6434,0
1,Flood,1,99,199,199,139,64.3525,2
1,Famine,0,99,99,99,99,203.6989,1
1,Flood,0,99,199,199,219,374.5003,2
1,Famine,0,139,139,139,278,128.6944,0
1,Famine,1,179,278,278,159,257.0146,0
1,Flood,0,199,160,160,219,66,2
2,Famine,1,100,179,298,119,255.7953,1
1,Flood,0,80,179,179,99,536.5541,2
1,Flood,1,179,99,99,139,140.5569,2
1,Famine,0,179,199,199,179,452.1338,0
1,Hurricane,1,179,99,99,179,246.3701,1
1,Famine,0,199,278,278,179,116.2755,1
2,Famine,1,219,219,378,199,93.2269,1
2,Famine,0,278,159,239,80,166.0271,1
1,Famine,1,99,80,80,80,311.5004,0
1,Flood,0,139,99,99,119,69.4262,2
2,Famine,0,139,99,198,139,220.3838,0
2,Famine,0,279,199,219,219,353.5948,1
1,Famine,0,179,159,159,99,135.0796,0
1,Famine,1,139,119,119,199,204.0496,0
1,Famine,0,119,199,199,139,246.8694,1
1,Famine,1,99,139,139,179,344.8279,0
1,Famine,0,139,139,139,139,45.1221,1
1,Famine,0,139,80,80,119,431.196,0
1,Hurricane,1,99,80,80,179,54.7951,0
1,Flood,0,179,199,199,219,141.553,2
3,Flood,1,139,139,417,159,114.0888,2
1,Famine,0,119,219,219,80,127.0089,1
2,Famine,0,298,99,179,80,454.5099,1
1,Famine,0,199,378,378,80,338.9207,0
1,Famine,1,139,278,278,179,156.5288,0
1,Famine,0,159,159,159,179,268.5168,0
2,Famine,0,119,139,278,99,620.1665,0
1,Famine,0,139,139,139,179,177.1899,1
1,Famine,0,119,99,99,358,168.4429,1
1,Famine,1,219,179,179,259,1202.3654,0
1,Hurricane,0,199,319,319,279,721.021,1
1,Famine,0,239,99,99,199,84.7835,1
1,Flood,1,80,179,179,99,924.3317,2
1,Famine,0,139,238,238,179,210.0012,1
1,Famine,0,160,239,239,339,901.6041,0
1,Famine,0,139,139,139,119,1227.8477,0
1,Famine,0,179,119,119,99,250.8371,1
1,Flood,0,139,139,139,139,150.7664,2
1,Famine,0,179,298,298,139,290.4385,0
1,Famine,0,119,119,119,80,231.0438,0
3,Flood,1,99,258,516,278,106.6607,2
1,Famine,0,159,139,139,259,197.7321,1
1,Flood,0,179,775,775,0,270.2758,2
1,Flood,0,99,99,99,99,41.7612,2
1,Famine,1,298,80,80,159,643.6989,0
1,Famine,0,80,139,139,80,167.2872,1
1,Famine,0,258,298,298,199,64.1327,1
1,Famine,0,219,159,159,179,75.3426,0
1,Hurricane,0,100,338,338,219,68.469,0
1,Famine,0,99,99,99,80,181.6989,1
1,Famine,0,139,278,278,239,531.4344,0
1,Famine,0,139,199,199,199,118.0042,1
1,Famine,0,119,100,100,159,154.5,1
1,Famine,0,119,99,99,139,219.8846,1
1,Famine,1,259,258,258,139,151.7934,0
1,Flood,1,80,139,139,238,149.5008,2
1,Flood,1,0,80,80,239,249.7238,2
1,Flood,1,139,139,139,159,167.7982,2
1,Hurricane,1,139,119,119,219,104.9381,0
1,Famine,0,238,139,139,199,433.8093,0
1,Flood,1,119,99,99,99,213.4127,2
1,Flood,1,0,239,239,199,131.3554,2
1,Famine,0,379,239,239,379,57.1686,1
1,Hurricane,0,139,100,100,278,190.5151,0
1,Famine,0,80,99,99,99,435.9014,1
1,Famine,0,179,239,239,199,172.9169,0
1,Famine,0,159,199,199,298,100.4502,0
1,Famine,0,0,99,99,199,0,0
1,Famine,0,219,80,80,80,196.0006,1
1,Flood,0,239,199,199,179,649.1404,2
1,Flood,1,139,179,179,99,473.444,2
2,Famine,0,278,119,238,139,365.1756,1
1,Famine,0,239,219,219,338,724.1768,1
1,Famine,1,219,159,159,318,157.334,0
1,Flood,0,99,179,179,99,133.1137,2
1,Hurricane,1,159,219,219,219,55.6597,0
1,Famine,1,159,557,557,219,623.7708,0
1,Famine,0,139,139,139,179,186.784,0
1,Famine,0,219,219,219,219,62.5879,0
1,Flood,0,179,99,99,238,239.3878,2
1,Flood,1,199,99,99,338,621.7485,2
2,Famine,0,99,80,160,119,715.4658,0
1,Famine,1,139,159,159,219,365.381,0
1,Hurricane,0,219,119,119,258,105.6433,1
1,Famine,1,0,219,219,239,0,1
1,Famine,1,99,199,199,179,331.3476,0
2,Flood,1,100,179,278,179,59.165,2
1,Hurricane,1,139,99,99,219,173.6555,0
1,Famine,1,99,80,80,139,242.0186,0
1,Flood,1,219,199,199,80,289.7089,2
3,Famine,1,99,139,338,80,293.3108,1
1,Hurricane,1,219,179,179,99,75.634,1
1,Famine,1,99,239,239,139,996.452,1
1,Flood,0,179,219,219,179,184.0007,2
1,Flood,0,0,179,179,179,0,2
1,Famine,1,239,99,99,258,338.1335,0
1,Flood,1,80,139,139,139,107.042,2
1,Flood,0,139,199,199,139,108.5933,2
1,Flood,0,159,139,139,139,195.164,2
1,Flood,0,99,80,80,179,592.9058,2
1,Famine,0,0,99,99,99,0,0
1,Hurricane,0,139,119,119,139,178.1264,1
1,Flood,1,159,119,119,159,611.5744,2
1,Famine,0,100,258,258,99,769.3585,0
1,Famine,0,199,199,199,99,429.9006,0
1,Famine,0,80,119,119,119,677.7974,0
1,Famine,0,219,120,120,120,78.2768,0
1,Famine,0,179,139,139,298,124.904,0
2,Hurricane,1,239,199,458,239,124.5321,1
1,Famine,0,199,179,179,139,81.0386,0
2,Famine,0,239,199,358,378,290.0845,1
2,Famine,1,199,80,259,139,286.5157,0
3,Flood,1,80,219,497,179,153.0294,2
1,Famine,1,139,99,99,239,783.9547,1
1,Famine,0,80,179,179,179,206.5387,0
1,Famine,1,139,298,298,179,227.3813,1
1,Famine,0,159,139,139,338,195.1442,1
1,Famine,0,139,80,80,119,445.8343,0
1,Flood,0,139,239,239,99,263.0803,2
2,Hurricane,1,139,80,160,199,337.4733,0
1,Flood,0,139,139,139,99,354.2051,2
1,Hurricane,0,159,139,139,259,179.5341,0
1,Famine,1,179,199,199,219,124.6004,1
1,Famine,0,179,179,179,258,149.6011,0
1,Hurricane,1,179,80,80,179,151.758,0
1,Famine,0,179,238,238,99,149.5301,1
1,Famine,1,0,219,219,119,183.0437,1
1,Flood,0,0,99,99,219,0,2
1,Hurricane,1,199,179,179,139,189.7215,1
1,Famine,0,0,99,99,219,110.2905,0
1,Flood,0,179,179,179,258,117.0182,2
1,Hurricane,1,179,139,139,199,122.7294,1
1,Famine,0,80,159,159,179,111.3643,1
1,Hurricane,1,219,99,99,139,157.0199,1
2,Famine,1,239,139,278,199,171.5488,1
1,Hurricane,1,139,99,99,80,161.5193,1
2,Famine,1,239,139,278,199,278.2175,1
1,Famine,0,119,398,398,179,243.5262,1
2,Flood,1,179,119,338,139,125.865,2
1,Flood,1,278,219,219,99,132.9596,2
1,Famine,0,199,179,179,99,148.9001,1
1,Famine,1,199,80,80,199,965.5374,1
1,Famine,1,99,179,179,99,215.1192,0
1,Hurricane,1,199,179,179,199,174.6031,1
1,Flood,1,99,99,99,119,111.8939,2
1,Hurricane,1,239,179,179,298,159.0503,1
1,Hurricane,1,159,99,99,159,177.7308,1
1,Flood,0,199,179,179,119,151.5528,2
1,Famine,0,179,119,119,99,114.4246,1
2,Famine,0,199,119,199,80,444.1804,1
1,Famine,0,159,119,119,119,110.6345,0
1,Flood,1,139,139,139,199,140.6023,2
1,Famine,0,99,119,119,139,72.6722,1
1,Famine,1,119,159,159,278,548.6896,1
1,Hurricane,0,99,80,80,358,313.4278,1
1,Flood,0,99,159,159,99,721.6171,2
1,Flood,1,139,219,219,119,231.738,2
1,Hurricane,1,278,119,119,318,102.5305,0
1,Famine,0,139,139,139,139,370.5955,1
1,Hurricane,1,119,219,219,80,66.191,1
1,Famine,0,139,99,99,258,233.8568,1
2,Famine,0,0,100,219,139,0,1
3,Famine,1,139,298,458,80,291.7062,1
1,Famine,0,199,119,119,139,99.0454,1
1,Famine,0,239,179,179,179,176.7831,1
1,Flood,1,99,338,338,258,212.6699,2
1,Hurricane,1,199,199,199,139,161.4102,0
1,Flood,0,139,199,199,258,358.8109,2
1,Famine,0,258,139,139,179,182.1606,1
1,Famine,0,139,139,139,159,73.0924,0
1,Famine,0,99,219,219,259,284.029,1
1,Hurricane,0,259,199,199,279,155.9848,0
2,Famine,0,179,139,378,199,313.0994,1
1,Flood,0,199,458,458,219,102.1482,2
1,Flood,1,139,139,139,179,76.6632,2
1,Famine,0,179,139,139,80,138.0906,0
1,Famine,1,199,219,219,139,108.2647,1
1,Famine,0,159,119,119,139,130.5153,0
1,Famine,0,258,139,139,139,78.6591,0
2,Famine,0,159,119,258,219,633.9416,0
1,Flood,0,179,80,80,119,154.2757,2
1,Flood,0,99,239,239,99,94.1409,2
2,Famine,0,0,139,358,139,0,0
3,Flood,1,80,99,437,139,85.3302,2
1,Famine,0,159,219,219,179,258.6238,1
1,Famine,0,139,119,119,80,93.5481,0
1,Flood,1,159,119,119,159,279.099,2
1,Flood,1,100,139,139,139,263.5019,2
1,Flood,1,179,358,358,219,208.0727,2
1,Famine,0,99,159,159,80,180.2505,1
1,Famine,0,119,139,139,139,494.5283,0
2,Famine,0,139,159,298,219,107.6673,0
1,Famine,0,139,139,139,139,194.0309,1
1,Famine,0,239,239,239,179,152.9256,0
1,Flood,0,199,20,20,239,256.2816,2
1,Famine,0,179,437,437,159,52.1392,0
1,Famine,0,199,139,139,139,133.0883,1
1,Famine,0,179,179,179,100,181.1222,1
2,Hurricane,0,139,80,160,139,182.6034,1
1,Famine,0,139,80,80,119,74.049,0
1,Flood,1,219,20,20,199,173.3854,2
1,Famine,0,298,159,159,179,89.9611,1
2,Famine,0,99,159,239,239,164.5919,1
1,Famine,0,179,199,199,139,196.3982,1
1,Hurricane,1,99,99,99,139,453.7744,1
2,Famine,0,139,159,298,199,513.6295,0
1,Famine,1,99,239,239,99,501.4192,1
1,Flood,1,258,199,199,239,192.3441,2
1,Flood,1,199,219,219,279,290.9351,2
2,Hurricane,0,238,119,298,199,252.6267,0
1,Hurricane,1,179,159,159,139,92.9368,0
1,Famine,1,199,179,179,139,62.1168,0
1,Famine,0,379,140,140,259,184.5244,1
1,Flood,0,219,179,179,278,330.5,2
1,Flood,0,259,258,258,119,137.689,2
1,Flood,0,259,199,199,100,60.698,2
1,Hurricane,0,139,239,239,99,196.5204,1
1,Famine,0,139,119,119,119,208.0487,1
1,Flood,1,99,99,99,80,219.5962,2
2,Flood,0,119,80,219,139,58.5918,2
1,Famine,0,179,298,298,239,125.8014,0
1,Famine,0,159,199,199,199,304.8942,0
3,Hurricane,1,140,219,558,279,701.005,0
1,Famine,0,80,80,80,99,65.7742,1
1,Famine,1,279,339,339,199,429.2528,0
1,Famine,0,20,179,179,219,110.3291,0
2,Famine,0,119,80,259,99,165.0916,0
1,Flood,1,179,139,139,278,243.2781,2
1,Hurricane,1,180,139,139,20,97.7164,1
1,Famine,1,338,139,139,99,90.0888,0
1,Famine,0,219,139,139,278,221.5457,1
1,Famine,0,219,199,199,179,808.5303,1
1,Famine,0,159,278,278,159,410.1756,1
1,Famine,0,119,219,219,99,74.9283,1
2,Hurricane,1,179,119,218,80,772.2288,0
1,Famine,0,80,99,99,119,269.0376,0
1,Flood,1,258,119,119,378,139.0728,2
1,Hurricane,1,99,80,80,99,70.3438,0
3,Hurricane,0,99,80,358,99,225.2521,1
1,Famine,0,80,199,199,179,320.0664,1
1,Famine,0,80,239,239,119,95.0053,1
1,Hurricane,1,139,139,139,99,110.7079,0
1,Flood,1,99,398,398,179,268.4963,2
1,Famine,0,179,278,278,159,155.6478,1
1,Famine,1,159,139,139,100,67.3146,1
1,Hurricane,1,80,179,179,139,172.1228,1
1,Famine,0,199,199,199,139,50.04,1
2,Famine,0,0,100,299,179,0,1
2,Hurricane,1,199,99,198,219,226.4757,1
1,Flood,0,20,279,279,199,136.7013,2
2,Famine,0,139,159,239,80,75.0417,0
2,Famine,0,199,139,219,99,80.9475,1
1,Famine,0,159,319,319,179,583.1063,1
3,Flood,1,159,179,716,298,484.2649,2
1,Famine,0,80,80,80,139,170.4362,0
1,Famine,1,99,80,80,99,202,1
1,Famine,0,99,378,378,179,580.9038,0
1,Famine,0,119,99,99,239,240.5047,0
1,Famine,0,119,219,219,338,578.1544,1
1,Hurricane,0,219,179,179,219,132.0606,0
1,Famine,0,99,99,99,139,304.2737,0
1,Famine,1,139,80,80,139,257.7023,1
1,Famine,1,80,99,99,139,91.1112,0
1,Flood,1,100,119,119,159,107.8378,2
1,Flood,1,179,219,219,219,571.5265,2
1,Flood,0,239,20,20,179,97.986,2
1,Flood,1,139,139,139,99,720.0694,2
2,Famine,0,159,100,219,139,243.654,1
1,Famine,0,139,119,119,139,225.1444,1
1,Famine,0,119,139,139,159,82.3119,0
1,Hurricane,1,219,179,179,199,186.8241,0
2,Flood,0,159,139,258,258,212.0053,2
1,Famine,0,179,258,258,179,131.5038,0
1,Flood,0,278,199,199,179,101.5049,2
1,Hurricane,1,119,80,80,179,226.1996,0
2,Famine,0,139,139,278,238,474.3113,0
1,Flood,1,139,179,179,139,152.5,2
1,Famine,1,139,100,100,219,116.5386,0
1,Famine,0,119,139,139,179,408.5893,1
1,Flood,1,159,318,318,0,684.9234,2
1,Famine,0,119,159,159,139,347.5921,0
1,Famine,0,318,139,139,199,177.1588,0
1,Famine,0,0,159,159,179,0,1
1,Flood,1,139,179,179,179,213.0211,2
1,Flood,0,99,199,199,80,199.0628,2
1,Famine,0,199,179,179,139,106.1379,1
2,Hurricane,1,179,458,857,60,303.5927,1
1,Famine,0,99,159,159,219,432.0932,1
1,Famine,0,179,99,99,139,285.0689,1
2,Famine,1,179,239,418,239,114.7661,0
1,Famine,0,159,239,239,139,120.2341,1
1,Flood,1,199,219,219,279,231.9526,2
1,Hurricane,0,119,199,199,219,90.0056,0
1,Famine,0,119,80,80,179,124.2266,0
1,Famine,0,80,119,119,80,24.4591,1
1,Flood,1,179,279,279,438,167.0067,2
1,Hurricane,1,219,179,179,219,117.1292,1
2,Flood,0,298,219,378,179,166.1001,2
1,Hurricane,1,99,139,139,159,47.2017,0
1,Hurricane,1,219,80,80,259,91.0343,1
1,Famine,1,199,99,99,199,226.4404,0
1,Flood,0,219,139,139,80,99.0114,2
1,Famine,1,80,100,100,258,117.2359,0
1,Flood,0,139,219,219,179,135.5747,2
1,Famine,0,139,239,239,139,58.1485,0
1,Famine,0,378,179,179,179,94.4524,1
2,Famine,0,119,239,358,318,352.473,0
1,Flood,0,139,179,179,278,128.6643,2
1,Flood,1,139,99,99,119,199.661,2
1,Famine,1,0,219,219,20,113.1106,1
3,Hurricane,1,219,159,438,199,527.5287,1
1,Flood,0,219,179,179,199,68.1561,2
2,Hurricane,1,139,159,258,199,165.4003,1
1,Famine,0,338,139,139,199,680.3242,1
1,Famine,0,298,179,179,179,102.5987,1
1,Famine,0,139,139,139,239,210.1886,0
1,Hurricane,0,120,299,299,359,55.3828,1
1,Famine,0,80,80,80,80,130.8625,0
1,Flood,1,119,139,139,139,247.601,2
1,Famine,0,80,119,119,159,618.0809,1
1,Famine,0,139,139,139,179,187.7472,1
1,Famine,1,219,199,199,239,55.3173,1
2,Famine,0,0,139,298,258,0,1
2,Flood,0,119,99,238,99,468.3679,2
1,Flood,1,100,99,99,99,329.8644,2
1,Famine,1,219,199,199,239,785.2625,1
1,Famine,0,80,139,139,199,311.0904,0
1,Hurricane,0,139,139,139,80,545.6796,1
1,Famine,1,159,159,159,99,140.5569,0
1,Famine,0,80,139,139,99,394.5155,1
1,Famine,1,139,119,119,139,191.0236,1
1,Famine,1,139,199,199,139,152.942,0
1,Famine,0,358,179,179,80,129.2256,1
1,Famine,1,0,139,139,139,0,0
3,Flood,1,139,258,616,278,129.0591,2
1,Famine,1,80,139,139,119,73.9003,0
1,Famine,0,298,179,179,139,89.8012,0
2,Famine,0,457,139,377,139,768.789,1
1,Famine,0,139,159,159,139,215.0052,1
2,Flood,1,179,139,298,219,564.1994,2
1,Hurricane,1,99,99,99,258,446.1491,1
2,Famine,0,199,139,298,159,784.7345,1
1,Famine,0,139,119,119,139,97.8673,1
1,Famine,1,139,80,80,99,99.5301,1
1,Flood,0,119,100,100,179,135.6401,2
1,Famine,0,119,80,80,99,190.2374,1
1,Famine,0,119,99,99,99,226.3454,1
2,Famine,0,99,199,298,100,204.8908,0
1,Famine,1,139,199,199,179,404.6891,0
1,Famine,0,20,100,100,259,129.0087,1
1,Famine,0,99,219,219,199,319.0251,0
1,Famine,0,99,239,239,179,145.3487,1
2,Famine,0,119,119,199,99,1151.7053,0
1,Hurricane,1,20,239,239,20,49.0408,1
1,Famine,0,219,159,159,219,285.3769,0
1,Famine,1,139,199,199,139,253.7839,0
1,Hurricane,1,258,139,139,119,103.3102,1
1,Hurricane,1,299,20,20,139,58.4337,1
1,Famine,0,199,99,99,259,321.8113,0
1,Famine,0,80,80,80,99,138.0154,0
1,Hurricane,0,139,119,119,139,183.8648,1
1,Flood,1,100,119,119,159,1200.49,2
1,Hurricane,1,219,199,199,219,118.0858,1
2,Famine,0,239,279,498,159,174.8607,1
1,Famine,0,159,99,99,179,231.2926,1
1,Famine,0,219,279,279,179,109.7474,0
1,Famine,1,119,139,139,219,109.2016,1
2,Famine,0,159,179,278,99,186.8596,0
1,Hurricane,1,139,258,258,179,145.7738,1
1,Famine,0,119,159,159,179,99.6519,0
1,Famine,0,199,179,179,259,142.9633,0
1,Famine,1,219,339,339,339,160.5125,1
1,Flood,1,219,259,259,199,177.6865,2
1,Famine,1,139,139,139,99,58.5021,1
1,Famine,0,338,298,298,139,48.0208,0
1,Famine,0,179,99,99,139,76.8668,0
1,Famine,0,159,199,199,219,192.7077,0
1,Famine,0,119,139,139,159,90.4005,1
3,Flood,0,99,139,457,298,95.5327,2
1,Famine,1,139,99,99,179,22.102,1
1,Famine,0,119,119,119,139,191.3165,0
1,Flood,0,298,258,258,219,22.1923,2
1,Famine,0,179,139,139,139,270.8884,0
1,Famine,0,80,139,139,139,495,0
2,Flood,1,279,199,358,219,229.2886,2
1,Famine,0,259,159,159,179,132.0237,0
1,Flood,0,278,219,219,199,453.0397,2
1,Flood,0,159,259,259,199,174.9471,2
1,Famine,0,179,199,199,99,150.0675,0
1,Famine,0,99,159,159,139,213.5843,0
2,Famine,0,199,99,198,179,163.0598,1
1,Famine,1,199,139,139,99,81.5552,0
2,Flood,1,139,139,318,278,357.3909,2
1,Famine,0,139,80,80,139,872.8717,0
1,Flood,1,179,179,179,139,691.7301,2
2,Famine,0,259,179,338,199,178.1579,1
1,Famine,0,139,199,199,80,181.5991,0
1,Famine,0,139,99,99,139,348.7614,0
1,Famine,0,0,139,139,139,0,0
1,Flood,0,159,258,258,238,102.1812,2
1,Hurricane,1,219,199,199,159,161.6741,1
1,Flood,1,139,119,119,119,787.5992,2
2,Famine,0,238,199,298,219,248.9543,1
1,Hurricane,1,339,20,20,239,126.321,0
1,Hurricane,1,139,358,358,199,298.6051,1
1,Famine,0,99,119,119,99,502.0458,0
1,Famine,0,219,139,139,179,111.2879,1
1,Famine,0,179,219,219,179,83.7437,1
1,Famine,0,119,99,99,100,148.1595,1
1,Famine,1,259,258,258,139,257.0311,0
1,Famine,0,139,139,139,199,194.6362,0
1,Famine,0,119,179,179,80,261.0306,1
1,Famine,0,80,99,99,80,210.9247,0
1,Famine,0,99,159,159,99,166.1423,0
2,Flood,0,159,99,218,199,192.3207,2
1,Famine,1,100,219,219,139,102.3035,1
1,Famine,0,0,139,139,99,216.3354,1
1,Famine,0,120,259,259,219,111.5437,1
1,Hurricane,1,179,99,99,179,122.5,1
1,Famine,0,100,119,119,80,243.6155,0
1,Flood,1,199,139,139,139,369.6789,2
1,Famine,0,179,258,258,100,500.2512,0
1,Hurricane,1,119,80,80,219,206.0874,0
2,Famine,1,0,179,278,179,125.069,0
1,Famine,1,0,258,258,99,0,1
1,Famine,0,99,99,99,80,553.0509,1
1,Famine,1,0,139,139,139,0,0
1,Famine,0,119,179,179,338,124.2578,0
1,Flood,0,139,99,99,0,128.2195,2
1,Famine,0,119,159,159,119,534.4083,1
1,Flood,0,139,179,179,159,346.5436,2
1,Famine,1,179,239,239,139,103.5495,0
1,Flood,0,139,80,80,139,110.6345,2
2,Famine,0,119,139,238,179,401.5,1
2,Flood,0,80,298,457,139,53.106,2
1,Flood,1,199,219,219,119,701.9633,2
1,Flood,0,139,179,179,159,149.3829,2
1,Famine,0,179,139,139,119,149.1518,0
1,Hurricane,1,199,339,339,139,105.2331,0
1,Flood,1,100,80,80,139,107.5744,2
1,Famine,0,139,278,278,437,90.1124,0
2,Famine,0,119,119,218,80,240.8137,0
1,Hurricane,1,179,239,239,119,176.1817,0
1,Famine,1,339,179,179,379,102.1482,1
1,Famine,0,219,159,159,219,208.5863,1
1,Famine,0,179,80,80,258,95.2694,1
1,Famine,0,80,139,139,179,919.2346,0
1,Flood,1,99,199,199,278,873.2899,2
1,Famine,0,298,139,139,258,98.1644,0
1,Flood,0,139,139,139,258,96.831,2
1,Flood,1,239,179,179,159,84.9073,2
1,Famine,0,258,199,199,119,273.5658,0
1,Hurricane,1,139,119,119,179,413.2242,1
1,Famine,0,239,159,159,179,229.0922,0
1,Famine,0,259,139,139,418,181.593,0
2,Famine,0,139,119,199,99,163.1295,1
1,Flood,1,80,139,139,99,88.7426,2
2,Famine,0,0,159,358,139,0,0
1,Famine,1,80,80,80,99,106.8,0
1,Famine,1,20,379,379,180,59.1354,1
1,Famine,0,119,139,139,139,204.1378,0
1,Flood,1,159,239,239,219,101.2052,2
1,Hurricane,1,397,179,179,239,359.2944,0
1,Flood,1,239,219,219,179,82.6514,2
1,Famine,0,99,139,139,99,596.4229,1
1,Flood,1,140,179,179,179,1562.9283,2
2,Famine,1,99,179,318,278,156.7586,0
2,Famine,1,99,159,239,179,98.1122,1
1,Hurricane,1,199,199,199,319,127.7204,1
1,Famine,1,0,239,239,318,0,0
1,Flood,0,80,159,159,100,126.6689,2
2,Famine,1,139,179,259,219,102.3132,1
1,Flood,0,179,119,119,199,86.5592,2
1,Famine,0,139,139,139,239,108.0567,0
1,Flood,1,99,159,159,99,57.9008,2
1,Famine,0,119,199,199,238,129.5039,0
1,Flood,0,99,139,139,99,155.1362,2
1,Flood,0,119,179,179,259,94.0651,2
1,Hurricane,1,179,99,99,179,155.0887,1
1,Famine,0,139,278,278,119,288.1189,0
1,Flood,0,99,99,99,239,243.5021,2
1,Flood,1,199,199,199,219,118.3311,2
1,Flood,1,278,239,239,199,84.0119,2
1,Famine,0,0,139,139,238,0,1
1,Famine,0,20,179,179,279,190.5026,1
1,Famine,0,278,199,199,179,123.1016,1
1,Famine,0,139,99,99,139,153.16,0
1,Flood,1,179,199,199,159,442.764,2
1,Famine,0,119,119,119,159,122.4847,1
1,Flood,0,179,99,99,139,61.4003,2
1,Famine,0,0,199,199,238,0,1
2,Famine,0,99,239,338,179,431.1812,1
1,Famine,1,159,179,179,99,101.6673,0
1,Flood,0,99,139,139,139,140.1044,2
1,Famine,0,179,179,179,179,316.0775,0
1,Famine,1,159,219,219,179,97.3255,0
1,Famine,0,119,99,99,99,104.561,0
1,Famine,1,358,179,179,159,400.0028,0
1,Famine,0,179,219,219,139,59.5021,1
2,Flood,0,239,20,219,179,64.0956,2
1,Hurricane,0,99,119,119,99,369.3457,1
2,Famine,1,278,139,397,139,205.8501,1
1,Famine,0,80,80,80,80,255.6956,0
1,Flood,0,179,259,259,239,288.0004,2
1,Hurricane,1,99,179,179,99,100.6243,1
1,Famine,1,179,119,119,199,86.5592,1
1,Famine,0,20,120,120,219,114.0537,0
1,Flood,1,80,179,179,219,208.6942,2
1,Famine,0,99,159,159,199,144.105,1
1,Famine,1,80,119,119,179,415.0976,1
1,Flood,1,0,119,119,99,233.1051,2
1,Flood,0,199,179,179,119,457.6322,2
1,Famine,1,99,139,139,80,231.3115,1
1,Famine,0,179,100,100,159,307.197,0
4,Flood,1,80,298,616,80,227.5445,2
1,Famine,0,99,100,100,99,432.5627,0
1,Flood,1,258,239,239,199,152.8807,2
2,Famine,0,219,159,338,258,91.0179,1
1,Famine,1,80,100,100,258,504.2393,0
1,Flood,0,99,80,80,80,165.1484,2
1,Famine,0,278,80,80,119,234.8537,0
1,Famine,0,99,139,139,159,211.254,0
1,Famine,0,259,319,319,319,104.5048,0
1,Famine,0,139,179,179,119,465.758,1
1,Hurricane,1,279,359,359,259,190.0217,1
1,Flood,0,219,457,457,179,945.7222,2
1,Flood,0,258,139,139,139,52.6925,2
1,Flood,1,80,199,199,99,90.5,2
1,Famine,0,99,179,179,139,74.7011,0
1,Hurricane,0,80,179,179,139,207.9663,1
1,Flood,0,80,179,179,199,477.584,2
1,Famine,0,119,298,298,139,41.3401,1
1,Famine,1,159,139,139,99,96.2549,1
2,Famine,0,139,139,278,139,324.389,1
1,Hurricane,1,298,199,199,239,194.1198,1
1,Flood,0,80,159,159,139,1095.711,2
1,Famine,0,139,139,139,239,273.2215,1
1,Hurricane,1,80,259,259,199,379.0963,1
1,Hurricane,1,259,159,159,258,487.0503,1
1,Famine,0,219,99,99,99,872.5173,1
3,Famine,0,99,159,397,119,146.9022,0
1,Flood,1,139,179,179,99,695.546,2
1,Famine,0,239,279,279,159,132.1637,0
1,Famine,0,258,80,80,99,488.5194,0
1,Famine,0,239,80,80,20,67.574,1
1,Flood,0,99,80,80,99,165.9254,2
1,Flood,1,219,279,279,239,414.0245,2
1,Famine,0,179,139,139,179,136.045,1
1,Flood,1,139,80,80,139,727.091,2
1,Famine,0,179,318,318,278,176.1817,1
1,Famine,0,80,99,99,139,20.5061,0
1,Flood,1,238,179,179,0,258.2344,2
